invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
73554,88129,55991,4444,20212,0,0.2652389013555897,0.05831791399288742,237886,0.3203341096155301
