missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
72945,5252,115410,44278,9064,0,0.27727819247532687,0.05676068333249837,237885,0.6712823423082582
