invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
312,69,313,107,17,0,0.25476190476190474,0.04047619047619048,801,0.5243445692883895
