mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
42347,111575,5812,8915,78152,0,0.27511986590610826,0.05791894595964189,237886,0.6470410196480667
