invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
29970,12621,2700,238,1964,0,0.42109777015437394,0.05102915951972556,47255,0.09869855041794519
