mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
15336,50074,44880,3766,1985,0,0.23445956275798807,0.057575294297508024,112275,0.5825873970162547
