invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
68223,25489,12023,22743,2046,0,0.34582638209745153,0.05885060116205488,128478,0.270598857391927
