mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
17415,47745,3990,76538,96188,0,0.26726519337016574,0.06123388581952118,237886,0.2739127144934969
