invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
37620,9558,41,37,3,0,0.47435897435897434,0.038461538461538464,47256,0.0016505840528186896
