matches,mismatches_next_base,mismatches,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
49471,4602,27335,39997,11675,0,0.3558966747389527,0.059917193969221155,128478,0.5978144118059123
