matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
74806,22785,11986,5293,2698,0,0.23347439825393734,0.05423655869906036,112275,0.8692139835226007
