matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
5126,1632,96218,345,9299,0,0.24149156555193843,0.05105060668836934,112275,0.06019149409930973
