matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
3104,1594,103,192,551,0,0.3392933163048106,0.02192422307364836,5441,0.8634442198125345
