missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
17586,21149,2857,2306,256,0,0.4466395506488476,0.04958357544063529,43898,0.11761355870426898
