invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
313,130,3571,1427,110,0,0.2855142056822729,0.022008803521408563,5441,0.918581143172211
