missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
35314,137484,52482,9793,12606,0,0.2762704905088279,0.0515513302380426,237886,0.7985589736260226
