matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
3207,1764,115,31,439,0,0.3548581774290887,0.023134178233755784,5441,0.9136188200698401
