mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
36145,68629,5742,2668,21036,0,0.34498062496420867,0.054803672666883005,128478,0.8155014866358443
