missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
18261,18340,4327,2969,442,0,0.4069353070175439,0.060581140350877194,43897,0.16620725789917307
