missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
13365,75,84,7,30374,0,0.4716981132075472,0.0440251572327044,43898,0.003622032894437104
