matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
46029,24360,4176,15019,43070,0,0.3460768017730043,0.059327451732515024,128478,0.5478681174987158
