matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
153107,10492,57213,6453,21113,0,0.2720283377710156,0.049885888170407,237886,0.8841209655044854
