mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
35297,63327,5456,22740,7114,0,0.35789463011031797,0.055321219987021414,128478,0.7676333691371285
