missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
31672,57646,16512,4053,6445,0,0.2226597265298417,0.05465357749669624,112275,0.6605032286795813
