matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
61644,33087,27994,5557,5753,0,0.34927320518098615,0.05866083964066673,128478,0.7373324615887545
