invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
28685,16071,1009,1490,154,0,0.40376150460184074,0.06162464985994398,47255,0.05288329277325151
