missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
208,473,119,16,1,0,0.20101351351351351,0.02702702702702703,801,0.7390761548064919
