missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
12989,18375,14369,1875,1522,0,0.4388284876618617,0.05726239921817738,47255,0.6929213839805312
