missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
25412,3529,4438,466,10518,0,0.44295217773314927,0.05849127651562696,43897,0.18149304052668747
