mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
11001,15431,1739,1558,19085,0,0.41620006053268765,0.05894370460048426,47256,0.5593363805654309
