matches,missing_hit,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
450,214,135,19,2,0,0.23076923076923078,0.03247863247863248,801,0.7303370786516854
