matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
3293,1862,129,189,97,0,0.3612027158098933,0.025024248302618818,5441,0.947436133063775
