missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
14356,20792,3836,4914,484,0,0.4384,0.05531428571428571,43898,0.19932570959952617
