matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
117340,45798,9445,65268,9480,0,0.28073165050448085,0.057895769226054015,237886,0.6857822654548817
