mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
14751,21118,2040,9586,1801,0,0.41124648024756755,0.0568736234631576,47256,0.7590358896224818
