mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
59109,128406,1872,1840,56,0,0.31522278217742583,0.009983201343892488,189411,0.9899900216988453
