missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
18914,28321,10,11,1,0,0.47619047619047616,0.047619047619047616,47256,0.00044438801422041644
