matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
63790,34992,5851,27360,2336,0,0.35423457714968315,0.05923143892612014,128478,0.7688631516679898
