matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
11249,8700,1122,13997,13310,0,0.43611208581883804,0.05624342072284325,47256,0.42214745217538513
