matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
77412,23001,2677,5200,9185,0,0.22906396582115862,0.0517861233107267,112275,0.8943486973947896
