invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
30643,13177,47,8,30,0,0.38961038961038963,0.1038961038961039,43897,0.0017541062031573912
