matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
78705,30549,5850,70535,58096,0,0.27961447635784503,0.05354495029930254,237885,0.45927233747398954
