invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
2953,349,623,1516,56,0,0.2912575970079476,0.026180458158017766,5441,0.39312626355449365
