missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
13564,32923,474,294,62,0,0.3828125,0.08072916666666667,47255,0.016252248439318592
