mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
57230,131486,646,1558,50,0,0.3032599249666165,0.00825579177176286,189412,0.9963254704031423
