missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
16950,158067,56897,10715,5972,0,0.2646815280698163,0.04984555553488026,237886,0.9036429213993258
