matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
126913,47625,10939,9378,52409,0,0.27286321603318475,0.053730419736676256,237886,0.7337043794086243
