missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
8032,78966,22129,5177,3148,0,0.21889312033236066,0.05120925861813146,112275,0.9004230683589401
