mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
1706,1986,9419,215,30787,0,0.46208017334777896,0.058234019501625135,43898,0.0841040594104515
