matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
154307,55325,21308,10323,6946,0,0.26391486032666767,0.049243436116623414,237886,0.8812288238904349
