matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
33980,12096,2547,171880,19930,0,0.26252278843649623,0.055278235957982466,237886,0.19368941425724928
