mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
14771,19661,1207,1956,11617,0,0.4289904739776952,0.056807620817843865,47256,0.728627052649399
