invalid_lift,missing_hit,matches,mismatches,missing_chrom,fraction_mismatches,mismatches_next_base,fraction_mismatches_next_base,n_sites,fraction_lifted
104927,23536,12,3,0,0.2,0,0.0,128478,0.00011675150609442862
