matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
66574,5766,36111,2469,23324,0,0.35166772167307786,0.05615231046404051,128478,0.7992418935537602
