matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
129719,58581,972,1657,139,0,0.31110462028677643,0.008799787573021774,189411,0.994134448368891
