missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
26467,1263,420,93,209736,0,0.24955436720142601,0.05525846702317291,237886,0.007074817349486729
