matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
78971,22073,7998,5081,3233,0,0.2184493883852579,0.050285024345829536,112275,0.8999688265419729
