mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
494,590,47,16449,26365,0,0.45571955719557194,0.043357933579335796,43898,0.02469360790924416
