matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
156421,10542,54911,7039,19515,0,0.25983286960801016,0.049883595480097666,237886,0.8883751040414316
