mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
128,555,99,16,19,0,0.18740849194729137,0.02342606149341142,801,0.8526841448189763
