mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
154,548,16,62,36,0,0.21937321937321938,0.022792022792022793,800,0.8775
