mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
57102,153891,19784,10463,7109,0,0.2706345708151455,0.04958932286853118,237886,0.8869500517054387
