matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
16253,12778,12862,1565,2004,0,0.44015018428576347,0.05390789156419001,43897,0.6613435997904185
