invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
19238,22835,742,1082,96,0,0.4067982456140351,0.05263157894736842,43897,0.04155181447479327
